novel_id,title,rating count,rating mean
24173,Heroes of Troubled Times: Chronicles of the Five Dynasties and Ten Kingdoms,3,6.333333333333333
24174,Pirate: Peerless Orochi,4,6.25
24175,Pirate System Fruit,3,6.666666666666667
24176,Pokémon treasure hunting system,3,6.0
24177,"Living in seclusion, I was exposed by the program crew",3,6.666666666666667
24178,The Man Standing on Top of the Food Chain,1,5.0
24179,"New Times, New Hell",5,8.2
2418,Break Into Another World,3,5.0
24180,Vicious Female Married Me With A Smile,3,9.333333333333334
24181,Feast of Flowers,5,6.2
24182,He Holds a Rose from the Abyss,2,8.5
24183,"Hong Kong film: The community is bullied, you say it’s security?",6,7.0
24184,Honkai: Exposure of ten contrasting famous scenes!,3,5.333333333333333
24185,Another World Returner’s Game Streaming,3,7.666666666666667
24186,All people: Bind the school belle and create an army of beauties!,3,7.0
24187,"Incredible understanding, from inflatable dolls to nano-robots",4,7.25
24188,"Li Yuanba was knocked down with one punch. Li Yuan, do you regret it? Completed historical imaginati",3,9.0
24189,"Reborn as a billionaire coal boss, Yang Mireba calls her daddy",6,8.0
2419,Plug-in Players In Marvel,3,7.0
24190,"Playing the role of a chainsaw man, Bai Ge actually regarded him as a hero",3,4.0
24191,The end of the world: Hundreds of billions of supplies and arms were looted from the United States a,3,6.0
24192,"Paradox is crazy, and I have been quietly reborn",1,9.0
24194,Star Railway: At what level do you want to be friends with me?,2,7.5
24195,Under one person: I can become stronger by blinking my eyes,5,5.2
24196,The school beauty wants to give me a child for the sake of brotherhood,2,8.0
24197,"Super God: I am the doctor of truth, popularizing the destiny of star gods",6,7.333333333333333
24198,Real Name God,2,9.0
24199,Marvel: God-level Skill Draw,5,7.4
2420,"Shenhao: Confession 99 Times, the School Belle is In a Hurry",2,5.5
24200,"I, the tomb robbing storyteller, exposed the old nine gates at the beginning",7,8.0
24201,The Fake Hero Is Too Strong,5,5.8
24202,Rest In A Demon’s Embrace,3,6.333333333333333
24203,The End of the Comprehensive Manga: Hiratsuka Shizuka is signed at the beginning!,3,3.6666666666666665
24204,"Reality: Looking Like A Super Outstanding Person, In Fact, Three Syllables Are Gathered",3,7.666666666666667
24205,"You know, I'm really sociophobic.",3,7.0
24206,The God of War,3,2.0
24207,"I watched the tokusatsu short video, and all tokusatsu broke the defense",1,10.0
24208,I am the number one mastermind of the Three Kingdoms!,4,5.5
24209,"After graduation, I started to work as a god",4,5.5
2421,Pokemon’s Fifth Elite,4,5.25
24210,All The Male Leads Want to Eat Swan Meat,4,5.25
24211,Florist Little Boss,2,4.0
24212,Shan He Biao Li,5,6.0
24213,Mr. Zhou Doesn’t Want to Work Hard Anymore!,6,6.833333333333333
24214,New Love,4,6.5
24215,Little Tri's Dream In The Pokemon World,3,5.666666666666667
24216,"National Destiny: Playing as the swordsman Li Bai, teammate Li Xin",2,8.5
24217,"Alright, Let’s Turn Slaves Into Adventurers",4,6.5
24218,Acacia Sovereign of the Female Venerable World,7,6.428571428571429
24219,Zombie: Kill the Golden Light Curse in seconds at the beginning,4,7.0
2422,"Me, Captain of China",6,7.666666666666667
24220,National Martial Arts: Start as Feng Yuxiu,3,5.666666666666667
24221,I help the Tang Dynasty prosper and prosper the world,2,6.0
24222,Those hot basketball days,4,7.5
24223,Xin Mars River: Awakening on the eve of the apocalypse,3,4.333333333333333
24224,People in the apartment: Zhuge Monkey King got pregnant at the beginning!,2,7.5
24225,"The person is in the original god, playing the role of Xiaofang at the beginning!",7,7.0
24226,"Let you be a star, and you will go undercover and become a paparazzi",5,6.0
24227,Special Forces: Everyone stand up and salute the boss,6,7.833333333333333
24228,A Real Man Isn’t Afraid of a Little Demon,5,6.8
24229,Strongly Pampered Male Wife,4,4.75
2423,The Exorcism Inspector in Marvel World,2,4.5
24230,Quick Transmigration – Villain Walkthrough,3,8.333333333333334
24231,Forced To Be Favored By The Whole Stars,5,8.0
24232,Conan’s evil value system,2,8.5
24233,Shock! My group members are actually,6,7.333333333333333
24234,"Zongwu: With the diary in hand, I have the world",6,6.166666666666667
24235,People At Old Enemies: I Have Turned Into Light,2,6.5
24236,My understanding is against the heavens: I am in the supreme divine kingdom created by the super god,2,9.0
24237,Fantasy: I edited my memories and became a worldwide favorite,3,7.333333333333333
24238,The Prince of the World,4,5.75
24239,Exclusive Rights to an Online Voice Actor,2,6.5
2424,Otaku Engineer in Great Tang Dynasty,3,7.666666666666667
24240,"After Transmigrating into a Short-lived White Moonlight, had a HE with the Villain",8,5.5
24241,Eastern Castlevania,7,7.142857142857143
24242,The Challenger's Return: Rebirth of the Rainbow Mage,4,9.5
24243,"Secondary 2 diary is exposed, I am truly the Supreme Being!",2,5.5
24244,"Metaphysics Live: Fate friends, with all due respect",7,7.571428571428571
24245,"Zongman: Start the game with two dragons, join the chat group",6,6.166666666666667
24246,The villain of the power supremacy classroom,3,3.6666666666666665
24247,My sister is a hero,3,8.0
24248,Zongwu: Live broadcast to become an emperor and take in a concubine Li Hanyi,7,7.714285714285714
24249,He just became a Taoist ancestor and shocked the world by exposing the ancient world.,5,6.6
2425,Forced to Date a Big Shot,5,8.6
24250,"Joining The Hop Hoan Sect, Invincible From The Beginning Of The Female Emperor's Strategy",2,2.5
24251,Industrial survey: I am a private enterprise that has become a military enterprise!,5,7.2
24252,"Bear, stop boasting! I am really a civilian enterprise!",5,7.2
24253,Don’t Be a Scumbag,5,7.6
24254,The Film Emperor’s Daily Live Cooking Broadcast,6,5.833333333333333
24255,Qizi,2,5.5
24256,Professional Accomplishment Of A White Lotus,3,5.666666666666667
24257,When a Fanfic Protagonist Transmigrated into the Original Novel,4,6.5
24258,I Turned Out To Be a Peerless Expert,8,7.75
24259,Primordial Spirit: My Sister Called Nine-Headed Sa La,2,7.5
2426,The Age of Gods: Evolution From the Classic of Mountains and Seas,1,7.0
24260,Double Obito Comparison: This Obito is too sentimental!,2,8.5
24261,"Watch the short video of Zhutian, and all the defenses of the Ninja world are broken at the beginnin",3,8.0
24262,Lead Yang Mireba to fight against pornography and arrest Kaiwei!,3,6.666666666666667
24263,"Death: Binding Aizen at the beginning, Sister Hua is numb",2,6.0
24264,National Awakening: My skills come from all over the world,4,6.75
24265,Accompanying the Phoenix,3,8.666666666666666
24266,High Energy QR Code,3,6.666666666666667
24267,Heavenly Wife,3,8.0
24268,Male Lead 2 and Male Lead 3 Happy Ending!,5,8.2
24269,Black Sky,6,8.666666666666666
2427,"Marvel: One Answer, The Avengers All Cried",5,7.4
24270,Harry Potter’s Most Powerful Wizard,2,7.5
24271,Dedicated to the Book of Cabot,1,10.0
24272,Han Yu: Started with Ji Su’s first screen kiss,4,7.25
24273,Pirate Death Doctor,4,5.5
24274,Zongman: My Awakened Substitute Can Develop Dependents,2,8.5
24275,General Martial Arts: Invincible From Hoang Dung's Revenge Begins,1,9.0
24276,Solved: The Detective Returns,6,7.333333333333333
24277,"Hong Kong Film: East Star White Dragon, starting with Ho Lan setting up the flag",4,7.0
24278,Lords of all people: Create an immortal fairyland from scratch,5,6.6
24279,Everyone’s job transfer: I can infinitely comprehend S-level magical skills,2,7.5
2428,Sign In From Famous Scene At Marvel!,1,8.0
24280,"Entertainment: You are asked to be the male protagonist, but you don’t want to work hard?",3,6.333333333333333
24281,"Went to the wrong table on a blind date, and my special hobbies were exposed",3,7.666666666666667
24282,"People write diaries in Zongwu, and the starting strategy invites the moon",4,7.0
24283,"I broadcast the original supernatural power in ancient times, and the ancients broke the defense",6,8.666666666666666
24284,The unorthodox beast control begins with a contract with the Pleasant Goat!,2,6.0
24285,Cardcaptor Sakura: Spiritual Jade,2,9.0
24286,"Live fortune telling, this Taoist priest talks about science",6,6.5
24287,"After four years of separation, my girlfriend gave birth to triplets",4,8.75
24288,Wanjie Chat Group,3,9.0
24289,The Guide to the Peak of Quick Transmigration,6,6.166666666666667
2429,"After Being Forced To Marry a Rough Man In the Mountains, She Was Spoiled By the Group",2,5.0
24290,The Rise of Malfoy at Hogwarts,5,6.0
24291,"I, the black basket, the ultimate No. 7",2,8.0
24292,General Man: The Human Figure That Can Walk Here Shows That It Is Very Innocent,2,6.0
24293,Game Maker: It's Not Like I'm Mad At Sister Chu!,2,8.0
24294,Marvel: How did I become an underground emperor?,6,7.833333333333333
24295,I will not die!,2,7.5
24296,Wasteland Commander,4,5.25
24297,I am Trapped on the Same Day for a Thousand Years,3,8.0
24298,Demon God,1,9.0
24299,The Demon in Her Womb,6,7.666666666666667
243,Arrow Demon,6,8.0
2430,Arcane Lord,3,9.0
24300,Back to Ancient Times to Make Pen Pals,9,5.444444444444445
24301,Fire is King,2,7.5
24302,"Comprehensive Wu: Peace Hotel, the opening invitation month to stay",6,7.166666666666667
24303,The Greatest Man in the World Hides His Power,4,5.5
24304,NBA: I'm the King of Boston,2,6.5
24305,"Zombie: Taoism is hard to achieve, I choose to become holy in the flesh",6,8.0
24306,Slime: King of the Sorcerous Kingdom,4,5.5
24307,Tokyo Avengers: The Other Side of Dreams,3,9.333333333333334
24308,Laboratory Survival: I can predict room information,1,6.0
24309,Cao thief? I’m really not,6,7.5
2431,"After Signing in for Seven Days, the Private Villa Was Occupied",9,6.777777777777778
24310,"Shield Girl: Under Zhongli, you will be invincible at the beginning",5,4.4
24311,"The lord of all the people, the Zerg at the beginning, the only villain!",5,5.0
24312,For a Prosperous World,3,9.333333333333334
24313,Life After Marrying My Love Rival,3,7.0
24315,I’m the Second Young Master of the Qimu Family,4,8.75
24316,Heavens: I have a wishing well,4,6.75
24317,Revise the past every ten days,8,8.125
24318,The Sweetest Thing In the World,4,7.0
24319,I married Mildew,4,6.75
2432,The Giant Creator,4,7.5
24320,Elf: I’m really not the villain boss,1,2.0
24321,Spy War: The devil becomes stronger when he is green,2,5.5
24322,"Spell, Tian and Tyrant at the beginning reward Eight Gate Dunjia",2,8.0
24323,"Quoc Van: Playing This Role Is Great, But It's Not Good",1,5.0
24324,Hot blood: I created the extremely evil era,2,9.0
24325,Crazy dad is back,3,4.0
24326,"Signing In For a Millennium, My Undercover Identity Was Exposed",2,7.0
24327,Comprehensive Live: Filling the Toolbox from Practical Teaching,2,8.5
24328,The ideal ark in terra,2,9.0
24329,"One Piece system, get the Shock Fruit at the beginning",5,7.4
24330,Pirates: Coordinate the Valley of the Gods and kill the Celestial Dragons!,2,9.5
24331,"Comprehensive martial arts: Incredible understanding, Li Hanyi in the bridal chamber at the beginnin",1,4.0
24332,One Piece: Transform into Yatogami Tohka at the beginning The derivative,2,4.5
24333,Mortals cultivate immortality and awaken their clones to practice together,2,8.5
24334,Infinite Legend: The Mechanic,5,5.8
24335,I Am Not The Second Generation Of Immortals,3,5.0
24336,World of Chaos: Alluring Military Consort,2,7.5
24337,The Wizard’s Order,9,8.444444444444445
24338,Ice Shooter of the Green Field,7,6.0
24339,"I, the Prince of Qin",4,5.75
2434,Take Off My Aviation Era,4,5.0
24340,Arrival of the Genie: Build the Perfect Start with an Emulator,3,9.333333333333334
24341,"If you build a mecha and go to a comic convention, you say it’s not a prop?",3,8.333333333333334
24342,Dragon Ball: I am reborn on Earth,7,7.857142857142857
24343,"American Comics: They are all Iron Man, but your body explodes into stars?",6,7.666666666666667
24344,"Entertainment: If I’m not allowed to pick up domestic girls, I’ll go abroad instead",1,9.0
24345,This daily game is so weird,3,9.333333333333334
24346,I started with the city lord and built the strongest villain force,4,7.5
24347,"Didn’t Expect That, Did You?",3,5.666666666666667
24348,Ruo Chun and Jing Ming,2,8.0
24349,Ba Ai Mou Qing,4,5.5
2435,Being a Lady of an Influential Family,3,8.0
24350,World Hopping: Avenge Our Love,3,5.666666666666667
24351,Getting Outsmarted By The CEO,2,6.5
24352,Beast Control: My mythical beasts are all based on imagination,5,5.6
24353,Fantasy: Invincible from the Holy Son of the Demon Sect,4,8.25
24354,He’s a villain in a comprehensive comic,3,8.0
24355,"Weak A, She Just Wants To Live To the End",2,5.5
24356,The Villainous Bosses Mentoring System,4,6.0
24357,Legend of Xiangjiang Tycoon,1,8.0
24358,"Three Kingdoms: Five-year-old Chibi sacrifices poison, shocking Cao Cao",4,6.75
24359,Ground Fault: Start with a half-demon,8,8.0
2436,The Golden Lion Roaring in Konoha Village,3,6.666666666666667
24360,"Since Dai Mich Mich Started, The Entertainment Industry Has Many Children And Many Blessings",2,7.0
24361,Comprehensive: My dream leads to Onmyoji,3,4.333333333333333
24363,Integrate into the world of elves,2,9.0
24364,Tomb Robber: I have golden eyes,1,9.0
24365,Please Confess to Me [Rebirth],4,6.25
24366,A Race to The Top,5,5.8
24367,"I, Magic Mirror, Omniscient and Almighty!",4,7.75
24368,Hawkeye: My son fooled Navy Headquarters,3,8.666666666666666
24369,"With half a year left to live, my parents cried and begged me for forgiveness.",3,6.0
2437,The Strongest Upgrade System,2,5.5
24370,Urban Elf: I Can See the Future Preview,2,8.5
24371,"Prehistoric: King Zhou offers incense, and I grant others the great road of the emperor.",3,8.0
24372,"Football: God-level pass, all teammates become golden boots",4,6.25
24373,"Zongwu: Xueyuecheng fortune-telling, frightened and cried Li Hanyi",3,5.333333333333333
24374,"Comprehension is against the sky: In the beginning, Shangyin Academy creates Confucianism and Taoism",2,6.5
24375,Genshin Impact: You can become stronger by making movies,6,6.666666666666667
24376,My marksmanship will be upgraded in Fearless Contract,3,7.666666666666667
24377,My roommate is infected with the virus and accuses me of engaging in biochemical weapons,6,6.5
24378,"I'm here, now I'm in charge of the NBA",4,8.0
24379,I rely on merit to become a rich man,3,6.666666666666667
2438,Surviving the Game as a Barbarian,4,4.25
24380,Gao Wu: I have a lot of careers,4,7.0
24381,Urban Elf: My life script is not right,3,4.333333333333333
24382,Rebirth: A warm daily life that struggles with childhood sweethearts,2,3.5
24383,I Like This Dream!,7,6.714285714285714
24384,To Be a Heartthrob in a Horror Movie,3,5.666666666666667
24385,Becoming the Male Lead’s White Moonlight,1,8.0
24386,The Summoner,4,6.0
24387,The Treacherous Concubine’s Guide To Whitewashing,1,5.0
24388,Passionate: Yoshiki Murayama,6,5.5
24389,Start By Having The Female Lead Pregnant And Bewildered By The Main Character,4,8.0
2439,Become a Doting Husband and Father After Rebirth,6,7.0
24390,The super sweet school beauty in the end of the world fell in love with me,6,7.166666666666667
24391,"A bamboo horse can't beat the sky, why will you cry if I leave?",4,6.75
24392,Run away! The fierce biting land shark is chasing after me.,5,8.0
24393,"Football: Brother Xiaosha's template, full level skills at the start",2,8.5
24394,Comprehensive comic: I became a spirit in heaven and joined the group chat,4,5.5
24395,NBA: cheating coach,7,6.571428571428571
24396,Star Railway: Forced kiss by Kafka at the beginning,1,8.0
24397,All-people naval warfare: from patrol boats to aircraft carrier fleets,4,5.75
24398,"Knight: Strange start, seize the power of the king",3,6.333333333333333
24399,Lovable Package,3,6.333333333333333
244,Bigshot Mr. Fu’s Wife is Sweet and Wild,5,7.0
2440,"Kumogakure forced me, Sarutobi Hiruzen persuaded me to die.",4,8.25
24400,Let’s Talk About That Guy Who Transmigrated to Pursue Me,6,6.833333333333333
24401,Intercepting the Boyfriend When he Was Young,3,9.333333333333334
24402,Become A Comprehensive Expert From My Dad,6,8.333333333333334
24403,"Comprehensive martial arts: At the beginning of the game, it becomes stronger when you hang up",8,6.125
24404,"The gods cultivate villains, and the master system behind the scenes",5,6.0
24406,"Accountant of Tang Dynasty, starting to liquidate the family property.",4,6.0
24408,Pirate_ My clones are all over the world!,4,6.75
24409,"Cover The Sky With One Hand, Beat The Ground With The Other",6,6.0
2441,Start with ten Shenhao scratch cards,2,7.0
24410,Engraved in Bone,6,7.333333333333333
24411,Reverse Growth Superstar,1,10.0
24412,Walking Through Fire for You,6,6.0
24413,Beikacho: I Have a Random Enhancement System,2,7.0
24414,"Let you cheat your girlfriend, and crush your teeth after the whole network!",1,6.0
24415,The Dark Game: Redemption,4,6.5
24416,Conan’s Almighty Show,3,8.0
24417,"Honghuang: At the beginning, he brought three thousand gods and demons to Yuxu Palace!",4,4.75
24418,"After being undercover for five years, he was exposed by his girlfriend, causing the whole network t",2,5.5
24419,Seventy: The strongest officer becomes a cool academician Chi Zhongwu,5,5.2
24420,Comprehensive comics: Infinity transforms into anime characters,3,9.0
24421,Crispy college student? The whole internet exclaimed that it’s really hard to kill.,12,7.5
24422,Traveling through the barren years: holding space treasures in hand to create the world,4,7.75
24423,"The system delivers goods to your door, and I become the big boss of the hotel",2,9.5
24424,"Throughout history, I have been examined and exposed",5,8.2
24425,"Entertainment: Live broadcast of returning to the village to celebrate the New Year, the ratings exc",4,5.5
24426,My cards are weird,3,6.666666666666667
24427,Fantasy: Beginning has a life simulator,3,6.333333333333333
24428,This Omega Kisses Too Fiercely,4,7.0
24429,Master of Exotic Planting,4,9.5
2443,The Male Main’s Uncle Is Openly Obsessed With Me,3,6.666666666666667
24430,So I Am A Demon Descendent!,6,5.833333333333333
24431,I Don’t Want to be the Boss,5,5.8
24432,I Married an Exasperating Eunuch,5,4.6
24433,"Sign in to the Heavenly Master Palace, the Downhill Is Invincible",3,7.666666666666667
24434,I’m with Bai Yueguang,3,5.333333333333333
24435,Quiz with prizes: I am Prince Daliang,1,2.0
24436,Three Kingdoms: From Qilin Caizi to Great Wei Xionglord,1,7.0
24437,"Hong Kong style: Brother Baguan, traveling across Hong Kong!",4,8.25
24439,The Fake Daughter has to be the Group Favorite of Seven Brothers,4,6.25
2444,I Have a Bunch of Players on Earth,5,7.4
24440,People are slam dunking: opening template Murasakihara Atsushi!,6,8.333333333333334
24441,"Prehistoric: Traveling through the gourd vine, starting with seven gourds combined into one Prehisto",4,6.25
24442,Transform into a beautiful girl and cause chaos in mixed martial arts,5,6.6
24443,Price depreciation: Green tea girlfriend begs for forgiveness,1,6.0
24444,After Being Picked up by the Top Alpha,3,7.0
24445,Male God is Mine!!,2,9.0
24446,If The World Sees Gentleness,3,8.0
24447,Fairy Tail’s Passive Invincibility,2,7.5
24448,Choose another day to fly,5,6.2
2445,Global martial arts mastery: starting from billions of times the talent,2,4.5
24450,Judaimei has a gemstone,2,3.0
24451,Recipe Synthesis Hokage Chapter,3,5.333333333333333
24452,"Wanjie Shop: At the beginning, Liang Bing is tricked into becoming a maid",3,7.666666666666667
24453,"40 kilometers of running water, you call this a marathon",5,7.8
24454,Knight: I watched short videos and squeezed the three idiots to death,7,6.714285714285714
24455,The multiverse in the comic world,6,6.5
24456,Start being ransacked: Awaken the system pirates!,4,7.0
24457,"Traditional Chinese Medicine: Infertility, crazy social death patients",7,6.714285714285714
24458,Yin Yang Eye GunGun’s Marriage Contract,4,4.75
24459,Infinite Two-dimensional Chaos,2,6.5
2446,I Am the Swarm,2,4.5
24460,I develop infinite horror and scare players around the world,5,8.2
24462,"Go crazy! Just after he was reborn, he jumped into the river to express his love for the school beau",3,7.0
24463,"The Person, In General, Began To Transform Into Cardcaptor Sakura",6,8.0
24464,Everyday Fighting With The Black-Bellied Male Lead,6,6.5
24465,"Hold On, You’re Something Else",6,6.666666666666667
24466,I Traveled Through the Days In Naruto World,3,8.333333333333334
24467,"Escape show, please stop cheating your teammates",3,7.0
24469,Ren Zai Zong Manga: Starting to Enroll in Totsuki Academy,6,5.833333333333333
2447,The Space’s Twelve Zodiac Comes to Farm!,4,7.25
24470,City: Super Tycoon Starts as a Fruit Merchant,4,6.0
24471,"Use short videos to connect to all worlds, and the world will be confused",5,7.6
24472,The Failure To Install a Was Marked By the Enemy,4,7.75
24473,Like Pearl and Jade,6,6.666666666666667
24474,Pirate Guardian,6,2.6666666666666665
24475,Bragging about war? Backhand the Nantianmen plan!,3,6.333333333333333
24476,"Zongman: Hey, it’s a bit weird!",1,5.0
24477,Childhood memories: Starting from the magical Ayo Th,2,6.0
24478,"Chat group: people are in Zongman, doing business in all walks of life",6,7.333333333333333
24479,I brought a bottle of wine from Marvel,3,5.333333333333333
2448,Spiritual Furnace,7,6.714285714285714
24480,Fast Travel: When Cannon Fodder Becomes a Heartthrob,4,9.5
24481,"The villain becomes a god, starting from the goddess of strategy",1,7.0
24482,Konoha: This Uchiha is a hundred million points extreme,2,9.0
24483,Non-Human Sub-district Office,2,8.0
24484,This Cannon Fodder is Covered by Me!,3,4.333333333333333
24485,Lie Huo Jiao Chou,3,6.0
24486,Full-time Anomaly,3,5.0
24487,He Lifted My Red Veil,1,7.0
24488,I Don’t Want This White Moonlight Anymore!,2,9.5
2449,Quest Master of Konoha,3,6.333333333333333
24490,Moba champion jungler,7,5.285714285714286
24491,The Ark: Reincarnation of Light and Darkness,3,7.666666666666667
24492,Origin Spirit: Ly Nguyet Is In The Middle Of A Small Shop,7,6.571428571428571
24493,Knight of the Blue Lagoon (The Past of Tao v),2,7.5
24494,Genshin Impact: A review of the ten strongest combat powers at the beginning,2,9.5
24495,"Honghuang: People are intercepting the religion, and I am the Shuiguan Emperor.",2,7.5
24496,"Listen to advice_ I, Sasuke, why should I defect to Konoha_",3,6.666666666666667
24497,"If a person is in high martial arts, he will become stronger by picking up attributes",2,8.0
24498,Genshin Impact: God of Destruction joins the chat group,4,7.75
24499,Actually I Am Not A God,4,7.0
245,Super Monster Breeding System,4,7.5
2450,NBA: Unlocked Generation of Miracles At The Start,4,4.75
24500,"He’s Mine, No Objections Allowed",1,8.0
24501,Limitless Survival Game,5,7.6
24502,I Have a Crush I Want to Talk to You,2,10.0
24503,"People in the wind capital, my drive is too contentious",3,7.333333333333333
24504,Rebirth of the tryant's pet:Prince regent is too fierce,4,9.5
24505,Sorcerer in the Women's World,4,8.5
24506,"Reba: If you are asked to take care of the child, just teach the heretics.",3,9.0
24508,Dad’s life of cultivation,3,7.0
24509,Military: I came from a different world during World War II to make equipment,2,9.0
2451,"Fantasy: After reading books for 10,000 years, I became an emperor",2,5.5
24510,"I, Sasuke, pass through Narut",2,6.0
24511,My Disciple Consumes Too Much,5,8.2
24512,Cherry Blossoms Upon a Wintry Sword,3,7.666666666666667
24513,The Yandere Came During the Night,2,9.0
24514,BE Crazy Demon Survival System,2,4.5
24515,I Married a Disabled Tyrant After Transmigrating,5,7.2
24516,I Am an Editor at Marvel,6,6.166666666666667
24517,my brother is bruce lee,4,7.5
24518,Zongman: Absolute individual from the game life,5,7.0
24519,League of Legends Return to S4,2,7.5
2452,"I'm at the Sea, Sword-Drawing Skill Level 999",7,7.285714285714286
24520,"Quickly wear this beauty, she is teasing, flirtatious and extremely powerful",4,3.5
24521,Received a black card at the start,4,8.75
24522,I use ninjutsu to level the world,2,4.5
24523,I just want to be a quiet Tianlong person,3,7.333333333333333
24524,Infinity: Beginning with the Godslayer,3,7.666666666666667
24525,Adopting and Raising the Male Lead and the Villain,1,5.0
24526,Spending the Villain’s Money to Extend My Life,3,7.666666666666667
24527,This Game Will Kill,7,6.285714285714286
24528,Is the fierce ghost very fierce? I have 100 million layers of Jiuyang magic power.,5,7.8
24529,Strange story about rules: Rules are meant to be broken!,3,6.0
2453,Science Fiction Universe: My Galactic Empire Civilization Was Exposed,5,8.6
24530,"Mask, my emperor's armor starts from the capital of wind",3,8.333333333333334
24531,The king of human beings is the king of the gods!,4,8.0
24532,Cultivation of immortality starts from falling into a trap,6,4.666666666666667
24533,I am seizing the opportunity of being the son of luck in the world of cultivation,4,7.75
24534,Blooming Romance,1,9.0
24535,Asteroid,5,7.4
24536,Escaped Wife of a Tyrant CEO,1,9.0
24537,Doomsday Carnival,6,7.333333333333333
24538,"Big Boss Villain, Don’t Turn Black!",4,6.25
24539,The Big Shot’s Girlfriend Is a Demoness,4,5.25
2454,"Villain: You proposed breaking off the engagement, why are you crying now?",4,10.0
24540,"People are in Ke Xue, the gangster Azu",2,7.0
24541,Qin Ji,5,7.0
24543,My main god is Kaguya,2,8.0
24544,I don't want to be the hero of the dog blood article!,5,8.0
24545,"Incredible understanding: His eyes turned red at the age of eight, shocking the generals",3,7.666666666666667
24546,Parallel Ninja World: Long-cherished Wish Mission System,5,7.2
24547,After the stupid cat beauty becomes an infinite NPC,4,8.0
24548,Bleach : Beat Toshiro and Rangiku becomes paralyzed,3,6.0
24549,"collapse! I'm a ranger, not a breeder!",3,7.666666666666667
2455,"Metropolis: Sign in for 30 Days, My Reasoning Is Invincible",3,10.0
24550,Comprehensive martial arts: A person in Wudang can become a Taoist ancestor by sweeping the floor,2,4.0
24551,"Naruto: Time Travel Naruto, Start with Swastika",7,8.0
24552,The end of the world: My zombies can be synthesized,5,8.0
24553,Siheyuan: Am I He Yuzhu? How do animals suck blood?,5,6.4
24554,Commercial Marriage [Rebirth],3,5.666666666666667
24555,Rebirth of the Pampered Wife’s Daily Life,3,8.333333333333334
24556,Net King: Power of Fantasy,3,6.666666666666667
24557,The Teacher’s Grace Is Like Heaven,6,8.333333333333334
24558,Aggressive Players In The World Of Magical Beasts,4,8.75
24559,Elf: I don’t want to be a trainer!,2,7.0
2456,The Koi Fairy Wife Is Sweet as Honey,3,9.0
24560,The President is Being Shameless Again,5,5.8
24561,She Belongs To Me,3,8.666666666666666
24562,"Martial Arts: Qixia Town Pulls Erhu, Meets Yaoyue",4,7.75
24563,Tomb Robbery: Escape from the Blood Corpse Tomb at the beginning,1,9.0
24564,People in Fengdu: Transform into Utopia at the beginning!,3,6.333333333333333
24565,The Late Cook Ascends the Tower,5,4.8
24566,"All the people are weird: I am a Taoist priest, what happened to walking sideways?",3,7.0
24567,The yandere rescue plan in the world of heroines!,1,10.0
24568,"I ask you to write about monsters, but you write about Foundation files?",2,4.5
24569,"Love to the extreme, no more",3,6.666666666666667
2457,The Best Master of Beauty CEO,2,6.0
24570,Cao Vo: I Have One That Forms A Column,4,7.5
24571,The production of NieR Automata left players in collective tears,3,6.0
24572,Comprehensive martial arts: The opening swordsmanship! Create Shushan Immortal Gate,3,7.0
24573,"The School Grass Is Too Overbearing, How to Break It",5,6.8
24574,Approach,4,8.25
24575,MoBa: I started with the S3 finals,3,9.333333333333334
24576,Siheyuan: Bai Ling does not consummate the marriage and marries his wife Tong Xiaomei,3,6.0
24577,"Entertainment Domestic entertainment is full of negative energy, so I go abroad to sing war hymns",8,7.125
24578,"Villain: At the beginning, the heroine is ordered to sacrifice to heaven",4,8.0
24579,"Live broadcast of popular science about Emperor’s Mausoleum, ancient emperors were furious",3,7.0
2458,"Fantasy: I, Invincible Start From The Prodigal!",7,7.857142857142857
24580,Yang God,3,7.666666666666667
24581,Handsome to the Point of Death,1,7.0
24582,"After being scum, I was rescued by the goddess boss!",7,6.142857142857143
24583,Yang Shu Mei Ying,3,6.666666666666667
24584,Counterfeit Hero,5,6.6
24585,Ghost Crossing,3,4.0
24586,"Entertainment: Take your first love, you take me as a grudge",5,7.2
24587,"Emperor Hongwu of the Ming Dynasty: Lao Si, why did you become Taizong?",5,7.0
24588,An elf will never be a slave unless he has food and shelter,3,7.0
24589,Spells Return: The Spellman with Odd Eyes,4,7.25
2459,The Undead Empire That Travels Through the Multiverse,3,6.666666666666667
24590,One Piece: Musicians and Generals,4,6.25
24591,Siheyuan: Who dares to report my marriage to Lou Xiaoe?,2,5.5
24592,Cute baby daddy: rich man seduces his wife,4,6.0
24593,The villain in the book: My girlfriend forced me to apologize to the male protagonist,2,8.5
24594,"I asked you to participate in The Masked Singer, but you turned into a star king",4,9.5
24595,Spouse Selection Criteria,6,7.833333333333333
24596,Pretty Her,1,7.0
24597,"After Binding the Barrage, My Friend and I Wore Red and Black",3,7.666666666666667
24598,Comprehensive: a New Identity is Superimposed Every Month,6,6.333333333333333
24599,"Entertainment: Dare to pet the Siberian tiger, this fresh meat is too wolf",5,4.8
246,BTTH Starting as Second Generation Hun,2,5.5
2460,Leveling Endlessly with the Strongest System!,3,7.0
24600,Tomb Raiders: Start the lottery draw from the best!,1,10.0
24601,"Prehistoric: Just become a Daluo, awaken villain chat group",4,6.75
24602,Let you work part-time during the winter vacation and become a world destroyer?,4,7.75
24603,Journey to Heaven: Kamen Rider’s Journey to Immortality,3,6.333333333333333
