user_id,novel_id,rating
634,23996,10
46,21009,4
134,19270,7
136,4716,7
640,21934,9
93,267,7
606,14916,4
610,2152,2
667,19554,8
663,8005,9
637,4711,7
15,3629,9
742,11561,4
754,23878,4
757,15924,6
129,25841,9
49,13226,10
20,1652,9
584,22046,9
157,25259,4
740,10782,10
601,27112,7
117,3255,6
398,9755,10
398,8800,8
503,6047,3
483,4872,5
150,21450,6
154,9635,6
490,11305,9
437,9179,5
81,9588,1
458,25017,10
244,10732,9
389,6853,7
409,10157,9
470,4279,5
442,12185,5
438,6055,8
54,19383,8
57,26647,8
70,9210,7
327,404,9
391,2117,5
369,5083,10
241,13150,8
708,26131,7
452,453,7
531,258,10
59,1232,2
437,4860,6
249,13574,10
388,14856,10
548,14310,7
574,22844,7
142,8063,2
506,8020,5
54,9298,9
434,6171,5
278,16725,7
505,25023,5
170,11903,6
626,3331,5
643,22219,10
467,10424,9
612,14582,9
48,26617,7
679,25312,5
344,18526,4
95,13793,8
652,13814,7
354,17519,10
568,18174,6
19,17242,4
508,22635,4
504,14708,7
365,27651,5
338,1355,10
771,12716,7
204,18248,5
492,5720,6
604,22627,10
471,17558,4
175,1839,10
125,3009,6
553,18610,1
699,1917,5
151,23063,6
721,8737,6
411,4220,9
151,23047,9
609,972,4
634,376,8
563,25407,10
15,22211,6
359,3055,10
56,3306,8
695,16088,2
146,5565,6
522,3439,10
249,18246,6
417,9102,8
157,22228,8
213,133,3
239,24873,9
424,9169,9
69,22583,9
270,10147,8
55,13919,5
706,23226,5
752,13530,6
335,18994,10
109,25826,7
445,11937,8
774,16103,5
301,19095,4
529,11017,9
194,16821,9
624,1142,5
506,7719,8
448,1577,7
10,22105,4
277,15119,10
77,6237,10
697,11535,6
12,18991,10
481,2081,7
355,10870,1
424,1383,6
541,9798,9
140,15492,8
357,13171,7
768,18155,6
176,9793,3
344,19587,4
377,9859,10
172,12772,8
226,26474,7
41,5151,5
267,851,2
722,17953,9
582,3684,10
404,15835,10
602,23036,8
120,16564,4
139,19699,6
572,4787,5
309,5938,7
497,9067,6
556,15779,10
451,17857,10
356,4227,2
635,2304,6
524,7365,8
33,27351,5
376,22390,7
582,12656,7
619,26953,4
134,13654,6
545,19130,9
635,17722,9
517,5698,7
192,5707,10
412,24195,3
16,21016,6
332,10577,9
322,10311,6
338,17256,6
288,5733,10
552,20788,3
601,11986,10
479,19165,8
768,12641,5
688,27089,8
50,7848,4
352,24679,3
210,21113,8
165,19013,9
586,7626,10
626,15246,7
47,1007,5
744,17363,3
557,4756,6
594,11950,7
646,17895,7
522,13964,9
298,16717,5
178,6697,4
203,7424,7
388,15127,9
72,14594,7
746,13329,9
553,7607,4
572,5099,2
428,21398,10
722,7704,9
64,1486,4
319,25129,8
481,10636,4
317,10751,3
615,601,6
708,19087,10
322,11427,9
298,9984,9
291,1670,7
640,12113,1
288,10315,10
90,20630,7
67,13212,5
483,16963,10
478,23531,8
455,20437,6
709,10882,4
579,1470,9
330,13224,10
311,2578,7
230,23936,9
117,8772,1
576,2781,8
138,10328,10
773,26105,7
376,14286,8
107,3577,6
157,17266,3
54,13628,9
625,794,10
310,17443,9
567,27399,10
129,9562,5
216,18743,6
709,13383,5
384,25421,10
325,6910,4
506,25372,9
674,22246,8
130,22603,3
572,16132,7
491,17765,8
410,783,7
654,1545,10
285,3403,5
12,25050,5
139,9261,4
282,12629,8
351,15040,7
715,20456,9
46,19453,9
175,3927,3
499,12567,6
121,11933,10
422,7470,10
656,17473,10
192,20731,8
122,15505,4
183,7736,6
729,12363,10
535,23220,6
648,8775,7
769,16853,9
402,8398,5
429,20547,4
313,8543,8
430,281,6
269,10053,9
754,13666,9
547,9286,1
220,2773,8
431,18335,8
755,3319,8
213,10413,10
75,21182,9
723,8524,3
275,12914,5
595,7035,7
759,8059,10
614,6290,10
289,14294,5
590,13485,5
318,19735,8
236,15969,9
229,25977,6
253,5055,8
550,20739,7
114,23054,1
452,5740,9
685,16385,9
433,14871,8
584,25245,6
621,12659,6
400,14846,6
181,17545,10
765,7972,9
651,13428,5
275,24244,9
435,24816,7
103,9683,3
651,21228,6
155,24536,9
86,12598,6
697,996,9
596,9204,7
551,13068,4
755,5235,10
737,27092,10
548,3196,5
704,5418,10
528,22470,10
383,17412,4
267,20650,6
71,8554,8
464,2684,8
537,23402,10
675,10524,8
211,14864,2
14,19462,5
670,5586,7
221,15249,5
699,24608,6
657,9934,7
492,124,3
447,3011,5
71,5793,7
303,13712,5
769,13895,9
256,2240,9
424,27146,5
374,21850,5
106,6055,6
237,538,5
432,6032,7
362,26410,7
90,4386,5
593,20225,6
430,11789,9
126,1807,6
753,26721,8
105,22169,10
326,23660,4
465,22074,5
473,18849,8
521,15858,10
65,1372,10
251,4557,6
438,9105,5
764,7919,7
197,9258,9
300,2366,7
322,9430,6
168,25200,10
308,2097,4
760,5145,9
621,11470,8
32,3093,5
289,11168,9
325,21931,6
275,21798,5
554,1655,7
328,25788,7
232,3882,8
56,13339,10
645,7524,6
82,24222,6
423,569,5
199,3086,10
470,26898,10
144,20488,8
85,10798,9
349,13958,5
306,21414,8
675,6275,10
102,12613,7
352,20507,7
416,26883,7
185,3015,1
58,27126,10
280,24529,10
108,15920,4
556,12372,7
569,18904,7
254,3946,2
286,26588,4
286,22930,8
68,8928,8
485,24207,10
279,4127,10
525,24118,6
715,1699,10
347,23372,6
5,5452,9
404,22870,8
41,5044,7
243,1859,4
352,17193,10
539,6166,8
598,15499,8
344,14459,9
449,14128,4
663,10303,2
628,1993,8
582,2823,9
342,4613,6
32,24016,9
146,18120,4
379,26594,4
494,1788,6
696,23938,9
561,5102,4
678,5427,6
7,3339,8
12,20320,2
342,20799,9
563,6686,10
581,18224,9
608,1735,10
274,27589,7
42,25780,5
231,24490,6
202,5243,6
152,25105,10
589,15514,8
405,6664,10
562,18226,4
79,18425,5
518,6981,9
664,16315,8
140,14935,10
561,10498,8
354,12426,4
460,9742,8
528,2286,8
257,16045,10
100,8193,7
74,9977,5
760,7665,3
175,25161,8
462,1095,10
761,4205,9
724,2292,9
96,18634,5
304,13226,4
737,15840,8
757,26187,8
200,27601,10
312,21279,9
413,21979,4
492,21362,6
687,19410,5
369,19405,8
363,27433,5
341,25773,9
719,14968,4
3,9664,2
416,11900,10
258,15985,10
691,25081,8
312,13100,7
100,13128,5
380,8214,4
14,3436,7
31,26784,9
256,12101,10
58,19729,9
204,4311,10
336,16533,4
297,20905,8
666,25973,9
346,10072,9
334,19202,8
403,24359,8
25,10950,6
379,6455,7
215,17144,10
751,19814,9
564,25808,9
585,1426,4
566,15227,3
515,8114,6
754,15095,10
534,22971,10
148,11781,7
627,1850,6
765,7093,6
170,25444,5
109,3380,10
520,7442,8
459,13850,9
346,17323,9
256,2293,2
641,9324,6
423,25059,7
775,13328,7
47,5973,9
559,23875,6
624,25510,1
210,15194,9
22,18675,8
311,18775,9
652,16721,6
410,27176,6
467,2211,4
105,6007,10
71,6943,10
136,22557,9
536,19744,10
558,707,9
501,4910,5
643,22643,4
369,1984,6
587,5116,9
553,20055,8
756,13108,5
712,10845,3
441,3961,4
703,22036,8
198,5226,5
313,4039,10
186,12281,10
500,3431,4
639,23996,10
173,15076,10
558,5761,10
431,8017,10
428,3489,6
617,5094,2
142,12859,7
624,1420,9
267,17055,5
215,2091,9
354,5780,9
266,10406,1
346,18214,9
62,11089,8
390,24785,4
377,2153,7
698,23719,4
153,3096,2
117,20583,6
326,24363,9
695,1399,10
246,26787,10
672,16119,4
392,837,4
769,15511,7
411,20250,10
104,7576,5
55,8091,9
73,11558,5
215,13093,6
88,15851,5
622,8613,9
387,13748,5
590,2933,10
547,12324,5
609,14024,2
68,4220,6
571,20493,8
445,23101,4
173,21207,8
621,19627,4
173,1371,4
303,7350,6
506,11209,7
190,3583,10
523,23496,8
568,5212,10
628,14078,2
40,8836,4
586,23887,9
330,3350,8
75,24518,10
537,22111,7
140,2868,6
341,14164,9
515,5520,9
22,22997,6
504,5747,10
114,5562,8
670,15354,4
404,16584,10
230,5405,10
506,26912,8
51,19082,10
117,14525,4
264,7543,4
32,1739,5
432,25172,10
560,5072,4
233,27140,6
715,17543,5
327,26452,6
554,20776,6
731,21357,10
372,19080,6
524,6373,9
136,23192,7
602,14404,5
241,25015,5
430,1628,10
129,1769,5
497,1717,10
580,8136,10
552,13590,5
470,1164,5
231,18666,8
173,11404,7
746,14895,7
45,3928,5
47,20802,3
178,14026,7
418,4603,10
530,6544,7
384,4348,8
767,8764,5
92,12165,2
320,18059,4
42,20692,10
390,23214,10
542,21637,7
40,25928,5
540,6086,2
269,13417,6
23,20729,9
403,20759,5
726,25629,9
495,20119,10
239,15647,5
138,7642,5
700,22132,9
655,10481,10
246,20122,7
239,6595,7
322,24852,6
706,14477,10
117,2103,10
465,27582,4
78,8091,8
32,10687,6
448,22799,2
700,21785,8
332,7710,9
574,19886,8
743,11464,10
79,3700,7
430,23209,5
159,13466,6
309,17141,10
599,18094,10
558,25134,9
322,20799,6
291,23363,5
511,16464,8
769,16112,8
648,19665,8
272,3579,9
437,2420,6
22,10163,5
379,21403,8
189,8076,9
569,19353,5
59,21095,9
294,15826,10
479,13739,6
688,18121,6
240,2639,7
350,11976,5
712,4865,7
167,8569,6
741,8126,4
750,1193,8
387,11292,7
501,1857,4
66,26121,10
67,14805,10
554,7141,5
604,10409,7
206,3143,8
694,20314,8
503,18112,8
267,7091,7
35,22935,6
517,23167,6
723,23319,10
636,16391,4
247,4925,7
144,12159,9
320,26771,3
678,8722,9
392,16641,9
748,1923,5
378,2686,7
461,20447,6
762,23481,2
86,23646,7
443,4158,7
576,19511,9
109,20296,9
736,15926,10
165,11332,4
663,10864,8
387,8525,9
654,15480,9
689,26137,8
338,4495,9
104,6012,4
588,21603,7
324,22653,8
234,24705,9
111,21178,6
220,9592,8
74,24349,5
680,22335,6
276,11258,9
599,6288,6
46,15321,10
122,2557,9
524,7031,3
324,21544,10
147,12258,10
740,22965,7
113,15804,8
317,11708,6
220,21568,2
438,22847,9
469,8286,8
272,5963,9
302,13877,10
430,5353,8
453,7308,3
38,8638,7
575,5119,8
61,10568,9
245,13060,9
186,6338,7
331,19951,3
168,22146,4
407,20404,8
329,4322,8
777,2916,7
680,27618,10
753,16936,1
148,14532,4
443,232,9
598,26232,8
82,7289,8
209,2562,9
119,26301,6
52,22038,5
192,20915,10
572,2883,8
672,25119,9
624,16946,6
703,1973,4
37,24378,6
332,12230,7
177,1136,4
478,14807,8
86,5677,9
304,17482,3
749,16281,8
650,3176,9
484,4196,6
176,16114,10
184,18233,9
553,19265,6
642,6735,6
283,12041,9
640,12546,4
195,1487,9
41,15601,6
527,23410,4
728,5640,7
99,16013,7
152,12926,7
723,16391,8
437,10676,10
388,19053,5
70,428,8
152,18197,7
104,26958,10
533,5767,9
260,11354,8
82,13009,2
772,19530,5
669,21644,8
621,5479,10
712,12046,7
104,27116,10
319,16797,6
214,7936,8
560,4426,7
47,10002,7
389,16020,9
323,5442,4
510,18210,2
419,7633,9
513,18780,7
741,423,6
314,4273,8
408,17372,9
137,15146,6
676,26116,5
108,8530,8
219,13735,4
250,4641,8
744,12964,4
685,4923,2
51,27345,7
551,24276,6
264,24987,8
502,5050,10
381,22476,8
99,15439,3
255,5741,5
437,18251,8
29,25859,6
594,16147,7
196,26568,10
670,6688,2
493,19654,5
635,7184,9
189,4617,4
413,2677,8
460,8395,7
399,4798,2
543,13177,6
122,17748,9
294,16993,9
673,2705,10
33,11547,8
19,27452,2
140,1494,7
727,20873,7
288,3125,8
724,13965,9
670,19319,4
674,11500,5
134,23120,6
32,4035,10
107,5407,10
598,27101,7
685,5301,7
451,17832,3
369,8569,6
655,17093,8
582,2998,4
79,9758,7
655,18543,8
498,22904,3
433,18436,10
22,6841,9
113,18257,6
244,16162,8
259,16799,7
462,2273,3
193,956,5
238,16209,7
86,3167,8
738,23168,6
69,21976,8
202,14680,3
268,654,6
428,22695,9
556,22332,8
590,9708,10
392,1756,5
708,22434,3
273,15680,8
148,7905,10
675,1475,5
386,24580,9
112,15020,10
416,8496,1
78,16661,4
669,224,10
596,20844,7
120,15364,9
603,1638,9
108,11284,6
523,8536,5
206,24334,7
476,13570,7
154,23547,9
225,10836,10
33,20572,4
409,4216,8
649,5064,7
641,21899,10
647,24016,8
89,13087,10
718,24458,4
85,2610,10
216,716,7
92,13746,9
276,5785,10
224,3461,5
339,11304,2
714,15862,9
572,9751,6
318,8088,7
686,19765,8
246,13629,10
225,4909,3
658,11489,10
446,21941,10
712,15521,9
729,2052,9
643,24268,7
347,4717,4
209,12862,4
561,23262,9
587,16914,10
13,11160,7
719,7919,10
407,7288,3
52,561,8
370,11833,7
275,1670,7
637,25796,6
374,2089,8
297,9189,5
663,2890,4
406,1243,10
212,25916,9
485,11612,10
337,1555,5
52,9715,5
530,3873,9
197,3407,9
187,13323,8
65,21207,8
293,14801,6
516,16704,3
259,13996,8
443,7833,10
614,18912,7
751,7805,10
186,758,10
95,11874,6
233,19715,4
199,8224,8
237,7895,4
566,6956,9
768,6708,4
210,15145,4
438,26591,6
349,18200,10
774,11998,7
673,19380,10
709,1116,4
606,9472,2
7,3539,8
564,17301,9
465,19937,6
627,8200,9
339,15266,4
657,19271,5
531,2902,5
295,17563,8
103,10476,10
207,20777,9
708,21583,8
175,16167,2
434,7263,5
113,6202,7
462,867,4
492,23119,7
57,14914,4
506,19335,4
32,20389,10
142,11507,8
664,1151,8
8,11568,8
755,12117,6
502,19555,5
653,12635,10
671,20904,10
286,17218,4
210,25022,7
591,16512,4
689,19619,1
734,6207,7
772,6936,7
441,39,6
638,13210,8
432,16107,10
326,13667,3
48,6458,9
360,6131,7
322,5655,8
366,11469,9
398,938,9
556,22851,2
282,13502,4
494,20489,7
749,15556,8
247,7823,9
376,2613,10
24,12447,5
257,10112,4
453,2025,7
436,23236,4
179,17583,10
236,6124,9
681,20234,3
714,3320,8
696,14947,9
440,9613,4
110,27032,7
132,11783,6
478,14407,5
440,10401,6
100,25589,10
17,4974,5
635,22934,10
716,16444,8
56,14552,4
410,13792,10
433,202,7
150,12219,7
496,25338,8
586,4023,4
615,21717,5
436,18546,7
402,25258,10
644,10959,9
504,13860,8
326,19139,7
532,6069,1
68,16664,8
23,5972,7
308,605,8
339,3297,7
311,23095,6
619,23714,2
347,14909,5
514,5581,7
426,15464,9
238,1185,7
650,6244,7
60,3673,3
329,2212,6
653,234,10
512,21185,6
639,12058,9
78,24865,5
64,17839,6
756,22181,9
203,16091,9
2,25456,7
289,11473,9
557,7051,9
736,21263,3
96,7280,6
57,7724,9
712,15145,4
258,19170,8
221,20958,5
71,12606,1
441,4324,6
29,18182,9
363,12873,6
724,17761,8
322,23290,10
366,12007,6
421,1144,7
390,18610,9
622,7948,8
323,17036,6
163,18818,6
664,24397,6
296,5453,5
136,7162,7
751,25400,6
313,20924,10
285,23931,5
509,4785,6
372,10858,6
37,21463,8
440,10008,6
231,14857,8
520,19100,9
366,27505,6
96,408,5
305,14157,9
648,18563,8
541,6640,7
373,19200,7
653,6279,2
200,16449,10
583,26239,7
738,21946,10
346,1884,7
142,19668,9
310,3917,5
133,14713,9
428,10840,8
318,14860,6
160,1906,8
485,14682,10
619,13548,2
511,7872,10
467,5782,8
773,9400,5
522,4441,7
111,13964,9
640,13794,6
57,10164,9
250,3496,6
217,25473,10
367,17171,8
648,4888,8
515,1497,1
518,365,6
471,11330,9
116,11306,5
83,5049,7
314,4232,5
594,4211,1
331,13479,8
356,13424,9
543,27179,10
22,16446,10
651,12545,6
281,2128,3
383,10581,8
381,4030,8
95,6417,6
165,16742,10
84,27520,10
172,3153,4
260,3653,5
298,11169,8
647,25099,9
525,25078,10
416,17037,4
318,8113,2
74,639,9
52,17524,10
759,404,8
290,18566,10
753,14913,8
683,8353,2
756,8006,9
618,13495,8
602,26559,6
401,27625,9
492,26364,5
421,26007,3
357,26510,8
156,18332,7
76,4634,10
295,14657,9
267,18936,4
150,18728,5
220,2181,9
21,1615,9
172,22034,5
396,3806,10
731,20003,6
700,13840,1
687,21008,9
593,6612,7
556,7371,4
442,3248,7
28,12104,6
69,18555,5
530,4366,5
738,23459,7
138,16818,5
372,3169,10
65,4213,6
276,3197,6
64,26076,7
660,5239,9
355,21982,4
337,15017,8
569,7870,7
676,6540,4
755,7218,6
644,2323,9
137,23795,5
648,7364,8
290,3102,5
731,18812,3
393,1139,6
96,10652,9
465,18267,6
77,7123,8
19,1096,8
604,19464,2
679,12640,4
120,20099,10
113,9298,4
425,15506,10
14,27323,7
457,15468,2
68,15462,5
351,14015,9
281,3012,8
223,11449,10
333,14658,9
693,7308,5
356,10078,10
110,26752,9
563,18106,6
424,16828,9
146,9862,8
255,20247,5
258,928,6
480,10557,10
505,11492,6
749,12265,8
500,4652,10
680,9627,2
279,17532,4
7,10155,7
102,25667,10
411,10540,6
644,26108,6
205,11976,4
177,18988,6
638,1468,10
628,18861,6
665,12288,7
105,12175,9
615,21385,5
326,2553,4
394,2288,10
551,14715,8
395,12768,10
609,2432,5
127,7101,2
118,1702,4
267,300,10
7,17253,8
745,22820,8
731,12178,9
90,7344,5
20,26788,8
511,2577,7
304,1273,4
603,6314,8
288,15772,5
394,4765,4
338,14909,10
126,7952,9
552,14034,5
97,27125,6
327,9819,8
36,15313,5
646,6322,4
45,11572,7
592,4731,10
96,18117,9
160,12346,10
345,1134,6
218,6522,5
332,3048,7
772,26011,5
483,22930,10
515,498,7
722,13096,2
370,26200,7
618,1016,9
646,13581,7
446,2112,8
186,1651,10
118,8816,1
19,16824,10
164,2430,9
234,25138,10
604,2843,7
309,14215,7
565,626,6
287,6772,9
436,26712,7
718,1774,10
129,1406,9
517,5839,8
591,10062,3
558,24604,10
351,3750,7
211,21368,10
512,5878,7
521,16111,4
563,9154,6
104,11421,9
673,9332,6
560,9400,5
464,25269,8
390,11116,5
634,9293,3
357,8193,10
509,7539,8
242,15689,10
438,17475,9
601,7013,6
544,23317,3
591,1747,8
45,11892,8
549,88,5
267,11815,9
62,119,5
669,6977,6
764,5593,5
298,13560,9
247,11546,8
343,15919,9
244,21211,6
84,27391,3
619,24272,9
506,2137,8
157,25534,5
486,19165,9
7,6151,5
520,8458,4
765,24713,8
7,4017,6
528,8292,5
397,10473,10
414,20947,10
684,19249,5
562,3083,7
268,6893,8
313,2701,7
456,21247,8
596,21565,5
42,2789,2
752,19883,4
558,26583,7
572,25779,4
42,915,9
694,2729,7
52,1719,5
2,4933,7
563,24712,8
517,20739,9
622,23462,7
453,5668,5
611,16781,6
418,21369,5
114,251,9
707,12224,8
718,7838,7
725,11064,4
224,25974,4
286,13682,6
590,25466,10
90,27138,9
338,26058,8
653,15176,6
436,10957,5
613,21468,6
232,18506,9
189,10331,10
54,26446,8
23,25135,7
130,19481,4
681,6990,4
38,21549,7
450,4915,9
1,5368,10
141,23356,9
31,6404,4
144,6155,6
734,1831,8
302,12122,5
2,17005,6
694,15511,8
408,26527,5
236,19404,5
62,15673,8
221,1110,7
606,19000,10
756,11364,6
27,5854,5
388,9583,7
611,8227,7
347,17608,5
96,11811,9
26,21642,5
118,12660,5
348,16392,6
380,17847,8
649,4916,8
284,7657,10
574,20177,7
287,1259,5
604,244,5
84,19147,8
219,25091,8
209,12915,8
260,5125,10
40,3369,4
712,15181,5
590,11158,7
691,8869,7
767,9735,8
247,3899,5
255,5695,5
575,6028,5
158,21463,8
344,19433,4
445,26095,9
645,25340,6
453,3766,5
321,21060,6
36,11826,7
156,8307,10
560,22736,7
222,20672,5
471,13258,1
476,13237,4
96,13660,8
693,2398,8
297,10853,7
425,14020,9
406,8658,3
367,14021,5
71,11597,8
682,6720,5
428,21525,10
761,22568,5
82,10898,3
432,22797,9
632,22488,10
295,2733,7
647,2120,10
177,22474,4
545,7822,4
193,4312,4
525,7077,9
113,15789,6
129,23301,9
140,26732,9
408,2438,1
362,12346,8
60,20006,7
702,18562,5
372,1130,7
423,3626,6
709,16409,1
45,17792,5
285,21923,10
539,3235,8
398,16451,7
463,26963,10
124,17614,3
281,8813,8
379,25746,7
137,1590,7
245,27420,8
465,26577,8
706,17820,3
337,13868,6
547,11484,7
33,6557,8
343,16737,8
157,5693,7
737,6902,1
516,16364,6
683,14230,8
572,11915,4
79,19990,10
546,237,8
120,7044,4
400,18230,4
692,6315,10
2,25394,5
476,14788,10
299,2482,7
372,5438,1
482,11060,7
435,24847,8
138,23154,7
417,2777,8
732,15926,4
256,10920,3
141,15592,9
671,26697,7
43,21581,9
317,2051,9
352,1453,4
334,16496,5
398,14905,8
357,27140,10
69,16700,6
298,20277,10
479,19361,4
223,8707,2
204,5186,4
255,23359,10
157,1466,4
10,8846,9
74,13254,5
560,13905,1
348,4468,10
184,18040,9
91,26982,6
130,22056,9
363,21252,9
417,26241,4
441,22499,5
423,16038,8
633,22993,5
194,18847,7
75,1676,4
586,4292,2
627,15207,4
43,7281,7
334,13405,7
647,21724,10
169,25604,7
486,22914,6
53,13667,5
212,17843,9
475,12032,5
11,22539,8
389,11650,5
500,11,2
742,8868,9
499,4281,8
709,16004,5
209,8767,8
140,18316,8
123,11787,1
97,26569,4
357,2956,10
167,1211,8
42,3754,8
438,3965,7
77,13596,4
453,8156,6
296,21824,9
438,20601,5
286,457,7
129,6902,8
201,13631,6
191,19369,6
337,6762,9
674,24034,4
131,6448,9
233,26250,6
537,17842,3
391,1949,6
401,13882,7
433,21474,4
27,8725,8
612,14147,5
142,16359,3
227,5361,4
133,26794,8
228,17044,10
230,13612,7
34,25302,8
315,16804,3
608,25843,9
278,678,7
98,16240,7
326,18857,10
493,20082,6
744,14856,1
25,12649,8
286,15078,8
664,3134,8
771,5298,10
694,25029,6
60,18200,4
500,15781,5
260,10022,9
260,316,8
642,17616,10
105,16021,7
449,10187,5
19,17428,8
711,3317,8
204,17014,8
744,23868,7
14,643,9
703,18811,1
582,20578,5
735,26567,7
590,771,9
562,22214,9
737,22244,6
636,15850,1
587,17549,4
705,2797,6
657,27398,9
205,22541,10
33,325,4
650,11405,6
340,17728,7
414,7089,9
546,14468,10
280,14062,7
609,7846,4
149,8640,5
30,15209,7
655,10904,10
149,8226,4
31,12172,9
324,14197,6
395,15018,4
388,3045,9
518,21226,10
723,3980,4
177,21543,9
313,5316,4
671,22504,5
503,6228,5
112,14951,10
131,24175,8
208,9758,9
103,13623,10
638,15261,5
63,27182,7
777,16809,6
154,15427,5
240,19026,7
214,14602,8
147,23577,1
688,22974,5
565,625,10
721,21441,8
214,870,9
542,4403,6
354,18933,4
429,12377,6
40,2874,8
268,5939,5
628,321,7
206,26390,10
249,23775,4
240,3802,8
715,13266,9
281,10440,7
42,5342,10
187,24016,9
38,19234,3
583,13164,9
481,16493,8
686,27346,7
406,12075,8
194,22948,7
109,7820,1
204,1792,8
85,2871,7
708,22822,4
114,10198,8
633,25969,5
173,14305,1
248,14872,7
77,9517,10
138,2752,10
183,21207,7
727,13912,7
280,14758,2
322,7226,6
266,15633,10
94,13421,10
229,12494,7
630,8903,5
687,14104,3
713,7733,5
542,14987,10
516,20746,10
393,22804,8
490,10545,4
212,6508,5
241,19523,9
434,24923,10
645,12060,6
674,446,9
504,27103,4
683,17152,5
626,11521,9
561,3229,6
618,18936,6
249,23794,8
14,8887,7
305,20378,3
653,16359,6
551,6846,8
315,18307,7
78,23450,10
453,5551,4
161,2296,4
194,18011,9
727,462,10
553,9592,9
715,7782,7
492,2528,5
311,19006,6
571,26261,6
441,26792,8
633,14642,6
360,23203,10
618,26417,9
773,19207,5
221,3893,4
638,22737,10
211,7726,8
732,13763,8
81,3639,7
114,15173,6
325,14013,9
11,1236,8
479,11199,7
191,24575,10
165,5957,5
577,4848,4
317,10328,6
165,10712,8
436,6370,5
35,10796,9
70,590,9
207,20031,3
703,14412,6
68,12221,10
265,24265,7
564,334,9
274,14252,4
650,7754,5
673,21912,7
213,4271,10
130,4387,10
365,23910,9
459,14926,9
254,20085,3
350,18811,6
13,6233,7
66,2821,4
161,2246,10
735,5450,6
498,1285,2
316,23522,6
253,8211,7
184,20736,4
687,20922,7
643,6933,4
654,26304,4
634,831,4
502,18726,8
356,18187,5
543,8678,7
414,2583,6
611,17862,6
670,8825,9
697,8770,9
474,11029,7
442,9309,7
516,23108,8
487,7906,4
313,4884,4
747,8643,10
532,10043,8
141,23353,6
752,14174,10
562,9805,5
130,18142,6
436,10662,9
218,9296,4
319,22491,9
706,11923,6
142,4177,2
498,14919,8
245,14846,10
139,5185,7
291,7845,9
9,26881,9
611,13221,3
754,10665,5
607,26438,10
632,14854,4
770,17876,9
692,14643,7
318,1650,3
155,24226,4
256,24896,10
383,23031,6
617,23546,7
533,18937,4
586,23192,2
207,27005,8
465,21278,8
657,27308,4
494,11809,7
537,623,5
612,19520,4
438,26409,9
34,26833,7
708,15541,6
580,5203,10
47,27595,7
464,24382,3
648,22450,7
283,370,10
772,1294,7
11,17308,8
662,22093,10
397,14917,5
510,17084,4
525,9471,8
463,21284,10
134,10209,7
9,17386,10
456,13327,3
200,11454,9
289,3800,10
746,19152,7
746,21159,10
512,8975,10
285,1111,6
495,22818,10
499,27444,9
132,23867,9
377,11712,10
43,3228,4
584,14888,5
139,10316,8
648,16151,7
601,16411,6
549,19873,9
623,1182,4
202,11229,1
567,4587,9
132,25411,8
170,19149,10
391,15699,8
49,21999,9
156,14969,2
69,356,10
477,3325,7
571,17851,5
698,19436,7
706,19599,6
347,2941,5
4,27205,6
33,3448,10
81,18951,4
540,12949,10
451,9072,9
673,7520,1
670,14461,9
640,4576,7
38,13607,8
29,18778,7
526,13090,5
467,10257,2
729,768,4
637,27521,7
116,322,4
581,6584,10
4,7732,6
701,23586,2
326,340,9
124,2425,10
248,5010,7
555,64,7
580,9436,10
37,17248,1
185,13315,7
87,25181,8
323,14504,8
118,17311,9
14,22709,6
439,3518,2
378,23294,10
756,26726,7
283,21660,5
545,6293,9
671,1195,4
570,4038,3
642,4944,9
125,14539,10
17,7527,10
552,17684,8
258,10066,7
192,12179,5
461,23611,9
183,7650,8
414,25347,5
2,26662,10
240,16436,6
655,2253,6
114,5508,8
613,27002,10
692,24987,4
695,6506,10
303,20586,6
188,11367,6
325,12715,7
31,6764,10
623,2679,5
711,20609,9
391,25700,7
657,21568,6
503,27221,9
537,4870,7
282,20640,6
426,16256,10
556,1040,4
82,24520,4
159,10192,10
27,19046,10
157,4285,5
547,17022,6
339,8830,10
122,4276,6
715,20605,4
261,13783,9
346,1532,5
679,26074,9
438,14900,10
416,5328,3
130,8156,8
708,7485,9
325,1946,5
346,3099,7
485,26296,4
118,2488,3
406,15122,4
539,3750,7
736,1138,4
427,8814,8
611,12020,9
435,9296,2
494,7224,9
102,27511,9
610,1281,9
356,14122,8
684,11990,8
349,1944,1
136,24352,6
282,2763,8
220,8429,9
479,19382,8
391,16603,4
303,21271,1
534,13300,9
298,26248,9
180,13679,9
577,21270,7
644,8738,8
524,21887,6
338,18350,9
260,27473,6
346,10859,10
478,7825,8
188,20372,7
105,14094,4
376,9595,8
503,3364,10
55,3766,10
580,16118,9
373,15596,9
461,26753,1
114,24076,10
577,2065,9
190,6524,8
118,18977,9
265,12484,7
639,21043,3
350,10848,8
734,23630,8
236,25023,6
186,19881,10
274,25641,9
149,5624,5
303,1936,8
86,6456,8
706,5703,5
554,6591,9
738,26141,7
222,21276,3
612,22925,4
646,25436,8
696,2670,6
568,7085,9
68,18007,4
630,25018,3
48,23836,5
133,24161,9
672,16873,4
772,26305,7
602,15955,5
767,24649,4
226,25069,10
392,25326,8
575,17006,6
305,24251,9
319,1639,10
555,22473,1
627,15183,8
264,16919,10
155,2787,7
588,6395,8
291,20697,7
64,2474,2
344,9793,10
76,21498,8
382,4854,4
678,26757,8
368,3637,10
49,26070,2
34,11447,6
461,8695,8
